source_package,target_package,import,contain,parameter,call,return,throw,implement,extend,create,use,cast,impllink,annotation,mixin
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,2,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,0,0,0,2,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.assets,2,0,0,0,0,0,0,0,0,0,1,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.types,2,0,0,0,0,0,0,0,0,54,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.search,1,1,1,41,0,0,0,0,0,0,1,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.security,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.schema,2,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata.ffdc,3,0,0,0,0,0,0,0,0,28,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata.schema,2,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.adapters.connectors.resource.jdbc.properties,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.adapters.connectors.resource.jdbc.ddl.postgres,1,1,0,2,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.adapters.connectors.resource.jdbc.controls,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.adapters.connectors.resource.jdbc,1,1,1,4,0,0,0,0,0,0,1,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.adapters.connectors.postgres.controls,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.connectors.ffdc,2,0,0,3,0,4,0,0,3,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.opengovernance.properties,2,0,2,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.connectors,2,0,2,2,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.integration.properties,1,0,0,1,1,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.integration.connectors,3,0,0,4,0,0,0,3,0,37,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.integration.context,2,0,2,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,0,2,4,25,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.ffdc,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,0,3,0,57,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.auditlog,3,1,1,17,0,0,0,0,1,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.connectors.properties.beans,1,1,0,6,0,0,0,0,1,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties,0,25,8,42,2,0,0,0,0,10,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.adminservices.configuration.registration,5,3,0,4,0,0,0,0,1,8,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.frameworks.openmetadata.client,3,33,0,34,2,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.commonservices.multitenant,3,1,0,76,0,0,0,2,1,1,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.adminservices.configuration.properties,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.frameworks.auditlog,2,35,1,0,0,0,0,0,0,35,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.commonservices.ffdc.rest,0,18,13,27,18,0,0,0,18,0,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.commonservices.ffdc,3,37,0,164,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,5,0,0,0,0,5,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.tokencontroller,1,0,0,35,0,0,0,1,0,35,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.viewservices.metadataexpert.rest,2,2,0,4,2,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.frameworkservices.omf.rest,0,15,20,67,15,0,0,0,15,0,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.frameworkservices.omf.client,1,0,1,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.viewservices.metadataexpert.admin,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.adminservices.registration,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.metadataexpert.server,org.odpi.openmetadata.frameworks.openmetadata.search,2,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.platformservices.client,1,1,0,2,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.repositoryservices.connectors.stores.auditlogstore,1,0,0,0,0,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.http,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.frameworks.auditlog,1,1,1,1,0,0,0,0,0,10,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.frameworks.connectors.properties.beans,2,7,3,19,0,0,0,0,4,2,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.frameworks.openmetadata.ffdc,2,0,0,0,0,4,0,0,0,0,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.adminservices.ffdc.exception,1,0,0,0,0,2,0,0,0,0,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.adminservices.configuration.properties,0,0,0,4,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.utilities.serverconfig,org.odpi.openmetadata.adminservices.client,4,7,3,48,0,0,0,0,7,0,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.enums,1,1,1,0,1,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.types,19,0,0,0,0,0,0,0,0,64,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties,7,0,0,15,0,0,0,3,0,39,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.security,2,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.informationsupplychains,2,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.governance,2,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,4,0,0,0,0,0,0,0,0,3,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.digitalbusiness,4,0,0,0,0,0,0,0,0,5,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.designmodels,2,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.datadictionaries,4,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.reports,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.viewservices.devopspipeline.server,1,1,0,1,0,0,0,0,1,1,0,0,0,0
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.viewservices.devopspipeline.ffdc,1,0,0,0,0,0,0,0,0,10,0,0,0,0
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.frameworks.auditlog,1,1,1,5,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.commonservices.multitenant,0,0,0,1,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.adminservices.configuration.properties,1,0,1,7,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.adminservices.ffdc.exception,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.adminservices.configuration.registration,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.adminservices.registration,1,0,0,1,0,0,0,1,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.reports,4,0,0,0,0,0,0,0,0,3,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.metadatarepositories,3,0,0,0,0,0,0,0,0,3,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.filesandfolders,6,0,0,0,0,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.databases,3,0,0,0,0,0,0,0,0,3,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties,7,0,0,30,0,0,0,6,0,43,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.types,13,0,0,0,0,0,0,0,0,38,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.enums,2,2,2,0,2,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.referencedata,2,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.infrastructure,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.topics,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.governance.governanceactions,org.odpi.openmetadata.frameworks.openmetadata.properties,4,0,0,16,0,0,0,4,0,25,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.governance.governanceactions,org.odpi.openmetadata.frameworks.openmetadata.types,9,0,0,0,0,0,0,0,0,18,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.governance.governanceactions,org.odpi.openmetadata.frameworks.openmetadata.properties.governance,1,0,0,5,0,0,0,1,0,2,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.governance.governanceactions,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.actions,1,0,0,3,0,0,0,1,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.adapters.connectors.integration.jdbc.ffdc,45,0,0,0,0,0,0,0,0,45,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.search,8,3,0,19,0,0,0,0,8,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.auditlog,48,48,48,45,0,0,0,0,0,48,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.types,3,0,0,0,0,0,0,0,0,18,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,38,48,34,85,0,0,0,0,0,44,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.ffdc,93,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.properties.schema.databases,8,0,12,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.properties.schema,6,1,7,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.databases,6,0,8,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.properties,0,0,0,11,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,15,5,15,21,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.integration.context,5,4,5,0,0,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.frameworks.openmetadata.properties.connections,3,0,3,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.model,8,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer.requests,org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer,15,15,15,14,0,0,0,0,0,15,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.contentpacks.core.core,1,0,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.contentpacks.core.base,1,0,0,13,0,0,0,1,0,9,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.adminservices.configuration.registration,0,5,0,27,0,0,0,0,0,5,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.contentpacks.core,3,1,0,2,0,0,0,0,0,33,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.control,1,1,0,22,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.samples.archiveutilities,0,0,0,16,0,0,0,0,0,15,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.frameworks.connectors.controls,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.frameworks.auditlog,1,0,0,0,0,0,0,0,0,10,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.frameworks.openmetadata.definitions,2,1,0,1,2,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.frameworks.openmetadata.controls,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.frameworks.openmetadata.types,1,0,0,0,0,0,0,0,0,10,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.frameworks.openmetadata.refdata,2,0,0,0,0,0,0,0,0,28,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore.properties,1,0,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.adapters.connectors,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.adapters.connectors.secretsstore.yaml,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.adapters.connectors.controls,1,0,0,0,0,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.frameworks.auditlog,3,1,4,3,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.frameworks.auditlog.messagesets,1,2,0,6,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.frameworks.connectors,2,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.frameworks.connectors.controls,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.conformance.rest,1,5,3,22,6,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.frameworks.openmetadata.ffdc,6,0,0,8,0,18,0,0,8,3,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.adapters.connectors.restclients.ffdc.exceptions,4,0,0,2,0,10,0,0,2,0,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.adapters.connectors.restclients.factory,1,2,0,4,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.adapters.connectors.restclients,1,1,0,6,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.conformance.ffdc,1,2,0,2,0,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.conformance.beans,0,4,0,3,3,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.http,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.openmetadata.ffdc,6,0,0,0,0,9,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.opensurvey.measurements,5,2,0,9,0,0,0,0,2,32,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.opensurvey,8,3,0,65,0,0,0,5,0,44,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.opensurvey.controls,17,0,1,9,0,0,0,0,4,109,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.openmetadata.types,4,0,0,0,0,0,0,0,0,8,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.connectors.ffdc,4,0,0,5,0,7,0,0,5,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.connectors.properties.beans,0,0,0,6,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.openmetadata.properties.surveyreports,8,8,0,14,1,0,0,0,4,15,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.connectors,0,0,0,0,0,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.connectors.controls,4,0,0,4,0,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.openmetadata.definitions,4,0,0,4,0,0,0,0,4,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.adapters.connectors.controls,5,0,0,0,0,0,0,0,0,20,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.adapters.connectors,4,0,0,0,0,0,0,0,0,8,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.adapters.connectors.unitycatalog.controls,16,0,0,9,0,0,0,0,0,71,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.adapters.connectors.surveyaction.controls,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.adapters.connectors.unitycatalog.resource,3,3,0,15,0,0,0,0,0,3,3,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.adapters.connectors.unitycatalog.properties,0,18,15,160,0,0,0,0,0,15,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.opengovernance,0,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.adapters.connectors.unitycatalog.ffdc,4,0,0,0,0,0,0,0,0,10,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.openmetadata.refdata,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,1,1,0,5,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.frameworkservices.gaf.client.rest,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,0,0,0,0,34,0,0,0,0,0,0,0,0
org.odpi.openmetadata.frameworkservices.gaf.client.rest,org.odpi.openmetadata.frameworks.auditlog,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.frameworkservices.gaf.client.rest,org.odpi.openmetadata.commonservices.ffdc.rest,1,1,0,0,1,0,0,0,0,12,0,0,0,0
org.odpi.openmetadata.frameworkservices.gaf.client.rest,org.odpi.openmetadata.commonservices.ffdc,0,0,0,11,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.frameworkservices.gaf.client.rest,org.odpi.openmetadata.frameworkservices.gaf.rest,0,10,0,0,10,0,0,0,0,10,0,0,0,0
org.odpi.openmetadata.frameworkservices.gaf.client.rest,org.odpi.openmetadata.frameworkservices.ocf.metadatamanagement.client,1,0,0,1,0,0,0,1,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.connectors.ffdc,1,0,0,0,0,2,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.openmetadata.ffdc,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,0,0,0,1,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.openmetadata.definitions,1,0,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.opensurvey.controls,3,0,0,3,0,0,0,0,1,8,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.opensurvey,3,1,0,9,0,0,0,2,0,14,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,1,1,0,5,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.openmetadata.refdata,1,0,0,0,0,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.adapters.connectors.surveyaction.extractors,1,1,0,2,0,0,0,0,1,0,0,0,0,0
